# Tiempo	x1	y1	z1	x2	y2	z2	v1	v2	K_total	U_total	E_total
1.88000000	0.01446894	0.01337562	0.00000000	-4.46893725	1.66438276	0.00000000	0.02460915	16.79216732	141.29124666	-209.30418161	-68.01293495
1.89000000	0.01451008	0.01361864	0.00000000	-4.51007762	1.50135505	0.00000000	0.02468242	16.83081109	141.94271199	-209.95594761	-68.01323563
1.90000000	0.01454703	0.01386305	0.00000000	-4.54703041	1.33695041	0.00000000	0.02474844	16.86564538	142.53123967	-210.54475154	-68.01351187
1.91000000	0.01457973	0.01410869	0.00000000	-4.57972576	1.17131091	0.00000000	0.02480701	16.89656305	143.05461526	-211.06837652	-68.01376126
1.92000000	0.01460810	0.01435542	0.00000000	-4.60810105	1.00458328	0.00000000	0.02485795	16.92346737	143.51083273	-211.52481427	-68.01398154
1.93000000	0.01463210	0.01460308	0.00000000	-4.63210132	0.83691847	0.00000000	0.02490112	16.94627287	143.89811499	-211.91228564	-68.01417066
1.94000000	0.01465168	0.01485153	0.00000000	-4.65167961	0.66847113	0.00000000	0.02493639	16.96490616	144.21493239	-212.22925923	-68.01432684
1.95000000	0.01466680	0.01510060	0.00000000	-4.66679733	0.49939899	0.00000000	0.02496365	16.97930665	144.46001914	-212.47446771	-68.01444856
1.96000000	0.01467742	0.01535014	0.00000000	-4.67742447	0.32986229	0.00000000	0.02498282	16.98942709	144.63238702	-212.64692167	-68.01453465
1.97000000	0.01468354	0.01559998	0.00000000	-4.68353986	0.16002318	0.00000000	0.02499384	16.99523406	144.73133630	-212.74592055	-68.01458425
1.98000000	0.01468513	0.01584996	0.00000000	-4.68513131	-0.00995501	0.00000000	0.02499667	16.99670832	144.75646350	-212.77106037	-68.01459687
1.99000000	0.01468220	0.01609991	0.00000000	-4.68219567	-0.17990833	0.00000000	0.02499130	16.99384497	144.70766598	-212.72223836	-68.01457237
2.00000000	0.01467474	0.01634967	0.00000000	-4.67473889	-0.34967298	0.00000000	0.02497776	16.98665351	144.58514303	-212.59965405	-68.01451102
2.01000000	0.01466278	0.01659909	0.00000000	-4.66277596	-0.51908592	0.00000000	0.02495608	16.97515777	144.38939365	-212.40380705	-68.01441340
2.02000000	0.01464633	0.01684799	0.00000000	-4.64633078	-0.68798552	0.00000000	0.02492633	16.95939562	144.12121097	-212.13549147	-68.01428050
2.03000000	0.01462544	0.01709621	0.00000000	-4.62543605	-0.85621226	0.00000000	0.02488861	16.93941864	143.78167346	-211.79578705	-68.01411359
2.04000000	0.01460013	0.01734361	0.00000000	-4.60013297	-1.02360930	0.00000000	0.02484302	16.91529161	143.37213304	-211.38604733	-68.01391428
2.05000000	0.01457047	0.01759002	0.00000000	-4.57047101	-1.19002310	0.00000000	0.02478971	16.88709186	142.89420051	-210.90788496	-68.01368445
2.06000000	0.01453651	0.01783530	0.00000000	-4.53650753	-1.35530397	0.00000000	0.02472882	16.85490855	142.34972841	-210.36315461	-68.01342620
2.07000000	0.01449831	0.01807931	0.00000000	-4.49830742	-1.51930656	0.00000000	0.02466055	16.81884185	141.74079182	-209.75393368	-68.01314186
2.08000000	0.01445594	0.01832189	0.00000000	-4.45594268	-1.68189038	0.00000000	0.02458507	16.77900202	141.06966737	-209.08250126	-68.01283389
2.09000000	0.01440949	0.01856292	0.00000000	-4.40949193	-1.84292017	0.00000000	0.02450261	16.73550847	140.33881095	-208.35131583	-68.01250488
2.10000000	0.01435904	0.01880227	0.00000000	-4.35903994	-2.00226634	0.00000000	0.02441339	16.68848870	139.55083438	-207.56299186	-68.01215748
2.11000000	0.01430468	0.01903981	0.00000000	-4.30467712	-2.15980520	0.00000000	0.02431765	16.63807727	138.70848164	-206.72027604	-68.01179440
2.12000000	0.01424650	0.01927542	0.00000000	-4.24649899	-2.31541930	0.00000000	0.02421563	16.58441476	137.81460489	-205.82602320	-68.01141831
2.13000000	0.01418461	0.01950900	0.00000000	-4.18460562	-2.46899763	0.00000000	0.02410760	16.52764669	136.87214070	-204.88317256	-68.01103186
2.14000000	0.01411910	0.01974044	0.00000000	-4.11910112	-2.62043574	0.00000000	0.02399381	16.46792247	135.88408684	-203.89472444	-68.01063761
2.15000000	0.01405009	0.01996964	0.00000000	-4.05009308	-2.76963589	0.00000000	0.02387455	16.40539441	134.85347986	-202.86371788	-68.01023802
2.16000000	0.01397769	0.02019651	0.00000000	-3.97769206	-2.91650712	0.00000000	0.02375008	16.34021669	133.78337384	-201.79320930	-68.00983545
2.17000000	0.01390201	0.02042097	0.00000000	-3.90201104	-3.06096523	0.00000000	0.02362067	16.27254450	132.67682038	-200.68625245	-68.00943208
2.18000000	0.01382316	0.02064293	0.00000000	-3.82316493	-3.20293276	0.00000000	0.02348661	16.20253310	131.53685004	-199.54587997	-68.00902994
2.19000000	0.01374127	0.02086234	0.00000000	-3.74127008	-3.34233896	0.00000000	0.02334818	16.13033706	130.36645546	-198.37508635	-68.00863089
2.20000000	0.01365644	0.02107912	0.00000000	-3.65644386	-3.47911964	0.00000000	0.02320563	16.05610946	129.16857610	-197.17681271	-68.00823662
2.21000000	0.01356880	0.02129322	0.00000000	-3.56880414	-3.61321709	0.00000000	0.02305924	15.98000127	127.94608467	-195.95393330	-68.00784863
2.22000000	0.01347847	0.02150458	0.00000000	-3.47846897	-3.74457984	0.00000000	0.02290928	15.90216072	126.70177539	-194.70924364	-68.00746825
2.23000000	0.01338556	0.02171316	0.00000000	-3.38555612	-3.87316256	0.00000000	0.02275600	15.82273276	125.43835385	-193.44545046	-68.00709661
2.24000000	0.01329018	0.02191893	0.00000000	-3.29018280	-3.99892580	0.00000000	0.02259966	15.74185861	124.15842856	-192.16516326	-68.00673470
2.25000000	0.01319247	0.02212184	0.00000000	-3.19246528	-4.12183578	0.00000000	0.02244050	15.65967536	122.86450417	-190.87088751	-68.00638333
2.26000000	0.01309252	0.02232186	0.00000000	-3.09251862	-4.24186416	0.00000000	0.02227876	15.57631564	121.55897607	-189.56501923	-68.00604316
2.27000000	0.01299046	0.02251899	0.00000000	-2.99045642	-4.35898777	0.00000000	0.02211467	15.49190738	120.24412646	-188.24984115	-68.00571469
2.28000000	0.01288639	0.02271319	0.00000000	-2.88639056	-4.47318839	0.00000000	0.02194845	15.40657357	118.92212169	-186.92752000	-68.00539831
2.29000000	0.01278043	0.02290445	0.00000000	-2.78043101	-4.58445247	0.00000000	0.02178030	15.32043211	117.59501077	-185.60010504	-68.00509428
2.30000000	0.01267269	0.02309277	0.00000000	-2.67268564	-4.69277086	0.00000000	0.02161044	15.23359572	116.26472497	-184.26952771	-68.00480274
2.31000000	0.01256326	0.02327814	0.00000000	-2.56326006	-4.79813858	0.00000000	0.02143906	15.14617190	114.93307830	-182.93760204	-68.00452375
2.32000000	0.01245226	0.02346055	0.00000000	-2.45225750	-4.90055451	0.00000000	0.02126634	15.05826286	113.60176883	-181.60602609	-68.00425727
2.33000000	0.01233978	0.02364002	0.00000000	-2.33977871	-5.00002121	0.00000000	0.02109246	14.96996558	112.27238074	-180.27638393	-68.00400318
2.34000000	0.01222592	0.02381654	0.00000000	-2.22592183	-5.09654459	0.00000000	0.02091758	14.88137187	110.94638697	-178.95014829	-68.00376132
2.35000000	0.01211078	0.02399013	0.00000000	-2.11078237	-5.19013372	0.00000000	0.02074186	14.79256840	109.62515230	-177.62868375	-68.00353144
2.36000000	0.01199445	0.02416080	0.00000000	-1.99445312	-5.28080058	0.00000000	0.02056545	14.70363683	108.30993694	-176.31325022	-68.00331328
2.37000000	0.01187702	0.02432856	0.00000000	-1.87702416	-5.36855983	0.00000000	0.02038849	14.61465396	107.00190039	-175.00500689	-68.00310650
2.38000000	0.01175858	0.02449343	0.00000000	-1.75858278	-5.45342857	0.00000000	0.02021111	14.52569180	105.70210551	-173.70501628	-68.00291076
2.39000000	0.01163921	0.02465543	0.00000000	-1.63921351	-5.53542619	0.00000000	0.02003343	14.43681778	104.41152287	-172.41424857	-68.00272570
2.40000000	0.01151900	0.02481457	0.00000000	-1.51899813	-5.61457409	0.00000000	0.01985556	14.34809489	103.13103511	-171.13358602	-68.00255091
2.41000000	0.01139802	0.02497090	0.00000000	-1.39801566	-5.69089557	0.00000000	0.01967762	14.25958183	101.86144140	-169.86382740	-68.00238600
2.42000000	0.01127634	0.02512442	0.00000000	-1.27634241	-5.76441559	0.00000000	0.01949971	14.17133322	100.60346197	-168.60569252	-68.00223056
2.43000000	0.01115405	0.02527516	0.00000000	-1.15405199	-5.83516062	0.00000000	0.01932192	14.08339975	99.35774250	-167.35982666	-68.00208417
2.44000000	0.01103122	0.02542316	0.00000000	-1.03121537	-5.90315849	0.00000000	0.01914433	13.99582837	98.12485858	-166.12680499	-68.00194642
2.45000000	0.01090790	0.02556844	0.00000000	-0.90790090	-5.96843824	0.00000000	0.01896703	13.90866248	96.90531996	-164.90713686	-68.00181690
2.46000000	0.01078417	0.02571103	0.00000000	-0.78417438	-6.03102994	0.00000000	0.01879008	13.82194206	95.69957482	-163.70127002	-68.00169520
2.47000000	0.01066010	0.02585096	0.00000000	-0.66009913	-6.09096462	0.00000000	0.01861357	13.73570394	94.50801375	-162.50959470	-68.00158094
2.48000000	0.01053574	0.02598827	0.00000000	-0.53573600	-6.14827411	0.00000000	0.01843754	13.64998185	93.33097378	-161.33244751	-68.00147373
2.49000000	0.01041114	0.02612299	0.00000000	-0.41114348	-6.20299090	0.00000000	0.01826207	13.56480671	92.16874207	-160.17011525	-68.00137318
2.50000000	0.01028638	0.02625515	0.00000000	-0.28637774	-6.25514811	0.00000000	0.01808720	13.48020669	91.02155955	-159.02283849	-68.00127894
2.51000000	0.01016149	0.02638478	0.00000000	-0.16149270	-6.30477930	0.00000000	0.01791297	13.39620745	89.88962439	-157.89081505	-68.00119066
2.52000000	0.01003654	0.02651192	0.00000000	-0.03654010	-6.35191846	0.00000000	0.01773945	13.31283225	88.77309525	-156.77420324	-68.00110799
2.53000000	0.00991157	0.02663660	0.00000000	0.08843046	-6.39659986	0.00000000	0.01756665	13.23010210	87.67209436	-155.67312499	-68.00103063
2.54000000	0.00978663	0.02675886	0.00000000	0.21337139	-6.43885804	0.00000000	0.01739463	13.14803590	86.58671052	-154.58766876	-68.00095825
2.55000000	0.00966176	0.02687873	0.00000000	0.33823711	-6.47872767	0.00000000	0.01722341	13.06665060	85.51700179	-153.51789236	-68.00089056
2.56000000	0.00953702	0.02699624	0.00000000	0.46298395	-6.51624352	0.00000000	0.01705302	12.98596130	84.46299818	-152.46382547	-68.00082729
2.57000000	0.00941243	0.02711144	0.00000000	0.58757008	-6.55144041	0.00000000	0.01688348	12.90598140	83.42470399	-151.42547216	-68.00076816
2.58000000	0.00928804	0.02722435	0.00000000	0.71195548	-6.58435314	0.00000000	0.01671483	12.82672268	82.40210022	-150.40281315	-68.00071293
2.59000000	0.00916390	0.02733502	0.00000000	0.83610180	-6.61501644	0.00000000	0.01654708	12.74819545	81.39514659	-149.39580794	-68.00066135
2.60000000	0.00904003	0.02744346	0.00000000	0.95997240	-6.64346492	0.00000000	0.01638025	12.67040863	80.40378365	-148.40439685	-68.00061320
2.61000000	0.00891647	0.02754973	0.00000000	1.08353218	-6.66973306	0.00000000	0.01621435	12.59336984	79.42793455	-147.42850281	-68.00056826
2.62000000	0.00879325	0.02765386	0.00000000	1.20674762	-6.69385513	0.00000000	0.01604940	12.51708555	78.46750684	-146.46803317	-68.00052633
2.63000000	0.00867041	0.02775587	0.00000000	1.32958664	-6.71586519	0.00000000	0.01588540	12.44156108	77.52239405	-145.52288127	-68.00048722
2.64000000	0.00854798	0.02785580	0.00000000	1.45201860	-6.73579706	0.00000000	0.01572237	12.36680077	76.59247719	-144.59292793	-68.00045075
2.65000000	0.00842599	0.02795368	0.00000000	1.57401419	-6.75368426	0.00000000	0.01556032	12.29280801	75.67762610	-143.67804284	-68.00041675
2.66000000	0.00830445	0.02804956	0.00000000	1.69554542	-6.76956003	0.00000000	0.01539924	12.21958530	74.77770079	-142.77808584	-68.00038506
2.67000000	0.00818341	0.02814346	0.00000000	1.81658556	-6.78345727	0.00000000	0.01523915	12.14713437	73.89255257	-141.89290810	-68.00035553
2.68000000	0.00806289	0.02823541	0.00000000	1.93710908	-6.79540857	0.00000000	0.01508004	12.07545621	73.02202516	-141.02235318	-68.00032802
2.69000000	0.00794291	0.02832545	0.00000000	2.05709159	-6.80544613	0.00000000	0.01492193	12.00455112	72.16595568	-140.16625808	-68.00030240
2.70000000	0.00782349	0.02841360	0.00000000	2.17650980	-6.81360183	0.00000000	0.01476479	11.93441880	71.32417559	-139.32445414	-68.00027855
2.71000000	0.00770466	0.02849991	0.00000000	2.29534150	-6.81990712	0.00000000	0.01460865	11.86505838	70.49651152	-138.49676786	-68.00025635
2.72000000	0.00758643	0.02858439	0.00000000	2.41356548	-6.82439309	0.00000000	0.01445349	11.79646849	69.68278603	-137.68302172	-68.00023568
2.73000000	0.00746884	0.02866709	0.00000000	2.53116149	-6.82709043	0.00000000	0.01429931	11.72864726	68.88281837	-136.88303483	-68.00021646
2.74000000	0.00735189	0.02874803	0.00000000	2.64811023	-6.82802943	0.00000000	0.01414611	11.66159242	68.09642508	-136.09662366	-68.00019859
2.75000000	0.00723561	0.02882724	0.00000000	2.76439329	-6.82723996	0.00000000	0.01399388	11.59530131	67.32342060	-135.32360257	-68.00018196
2.76000000	0.00712001	0.02890475	0.00000000	2.87999309	-6.82475147	0.00000000	0.01384262	11.52977092	66.56361783	-134.56378434	-68.00016652
2.77000000	0.00700511	0.02898059	0.00000000	2.99489289	-6.82059303	0.00000000	0.01369232	11.46499793	65.81682857	-133.81698073	-68.00015216
2.78000000	0.00689092	0.02905479	0.00000000	3.10907671	-6.81479325	0.00000000	0.01354297	11.40097873	65.08286405	-133.08300287	-68.00013883
2.79000000	0.00677747	0.02912738	0.00000000	3.22252933	-6.80738034	0.00000000	0.01339458	11.33770946	64.36153523	-132.36166167	-68.00012644
2.80000000	0.00666476	0.02919838	0.00000000	3.33523625	-6.79838210	0.00000000	0.01324712	11.27518604	63.65265325	-131.65276820	-68.00011495
2.81000000	0.00655282	0.02926783	0.00000000	3.44718363	-6.78782590	0.00000000	0.01310060	11.21340420	62.95602973	-130.95613402	-68.00010429
2.82000000	0.00644164	0.02933574	0.00000000	3.55835830	-6.77573869	0.00000000	0.01295500	11.15235949	62.27147707	-130.27157147	-68.00009440
2.83000000	0.00633125	0.02940215	0.00000000	3.66874771	-6.76214701	0.00000000	0.01281031	11.09204730	61.59880869	-129.59889392	-68.00008523
2.84000000	0.00622166	0.02946708	0.00000000	3.77833992	-6.74707701	0.00000000	0.01266654	11.03246289	60.93783931	-128.93791605	-68.00007674
2.85000000	0.00611288	0.02953055	0.00000000	3.88712354	-6.73055439	0.00000000	0.01252365	10.97360143	60.28838517	-128.28845404	-68.00006887
2.86000000	0.00600491	0.02959260	0.00000000	3.99508773	-6.71260447	0.00000000	0.01238166	10.91545798	59.65026416	-127.65032575	-68.00006159
2.87000000	0.00589778	0.02965325	0.00000000	4.10222220	-6.69325216	0.00000000	0.01224054	10.85802751	59.02329604	-127.02335090	-68.00005485
2.88000000	0.00579148	0.02971252	0.00000000	4.20851711	-6.67252199	0.00000000	0.01210029	10.80130493	58.40730259	-126.40735122	-68.00004863
2.89000000	0.00568604	0.02977044	0.00000000	4.31396315	-6.65043807	0.00000000	0.01196089	10.74528513	57.80210770	-125.80215058	-68.00004288
2.90000000	0.00558145	0.02982702	0.00000000	4.41855141	-6.62702414	0.00000000	0.01182234	10.68996293	57.20753753	-125.20757509	-68.00003757
2.91000000	0.00547773	0.02988230	0.00000000	4.52227347	-6.60230357	0.00000000	0.01168462	10.63533312	56.62342055	-124.62345322	-68.00003267
2.92000000	0.00537488	0.02993630	0.00000000	4.62512129	-6.57629931	0.00000000	0.01154773	10.58139052	56.04958772	-124.04961587	-68.00002815
2.93000000	0.00527291	0.02998903	0.00000000	4.72708724	-6.54903398	0.00000000	0.01141166	10.52812989	55.48587243	-123.48589643	-68.00002400
2.94000000	0.00517184	0.03004053	0.00000000	4.82816407	-6.52052981	0.00000000	0.01127638	10.47554603	54.93211070	-122.93213087	-68.00002017
2.95000000	0.00507166	0.03009081	0.00000000	4.92834489	-6.49080869	0.00000000	0.01114190	10.42363373	54.38814111	-122.38815777	-68.00001666
2.96000000	0.00497238	0.03013989	0.00000000	5.02762316	-6.45989213	0.00000000	0.01100820	10.37238783	53.85380491	-121.85381835	-68.00001343
2.97000000	0.00487401	0.03018780	0.00000000	5.12599267	-6.42780131	0.00000000	0.01087527	10.32180316	53.32894605	-121.32895652	-68.00001048
2.98000000	0.00477655	0.03023456	0.00000000	5.22344752	-6.39455707	0.00000000	0.01074310	10.27187461	52.81341114	-120.81341891	-68.00000777
2.99000000	0.00468002	0.03028018	0.00000000	5.31998212	-6.36017989	0.00000000	0.01061168	10.22259709	52.30704955	-120.30705485	-68.00000530
3.00000000	0.00458441	0.03032469	0.00000000	5.41559116	-6.32468994	0.00000000	0.01048100	10.17396557	51.80971336	-119.80971641	-68.00000304
3.01000000	0.00448973	0.03036811	0.00000000	5.51026963	-6.28810706	0.00000000	0.01035104	10.12597505	51.32125740	-119.32125839	-68.00000099
3.02000000	0.00439599	0.03041045	0.00000000	5.60401275	-6.25045077	0.00000000	0.01022180	10.07862060	50.84153921	-118.84153833	-67.99999912
3.03000000	0.00430318	0.03045174	0.00000000	5.69681601	-6.21174028	0.00000000	0.01009326	10.03189734	50.37041907	-118.37041650	-67.99999743
3.04000000	0.00421132	0.03049199	0.00000000	5.78867513	-6.17199448	0.00000000	0.00996542	9.98580044	49.90775996	-117.90775586	-67.99999590
3.05000000	0.00412041	0.03053123	0.00000000	5.87958608	-6.13123199	0.00000000	0.00983826	9.94032514	49.45342759	-117.45342211	-67.99999452
3.06000000	0.00403045	0.03056947	0.00000000	5.96954502	-6.08947110	0.00000000	0.00971177	9.89546674	49.00729032	-117.00728359	-67.99999327
3.07000000	0.00394145	0.03060673	0.00000000	6.05854834	-6.04672983	0.00000000	0.00958595	9.85122063	48.56921918	-116.56921134	-67.99999216
3.08000000	0.00385341	0.03064303	0.00000000	6.14659262	-6.00302593	0.00000000	0.00946078	9.80758224	48.13908784	-116.13907901	-67.99999117
3.09000000	0.00376633	0.03067838	0.00000000	6.23367463	-5.95837683	0.00000000	0.00933624	9.76454708	47.71677259	-115.71676288	-67.99999029
3.10000000	0.00368021	0.03071280	0.00000000	6.31979131	-5.91279974	0.00000000	0.00921234	9.72211074	47.30215228	-115.30214180	-67.99998951
3.11000000	0.00359506	0.03074631	0.00000000	6.40493981	-5.86631158	0.00000000	0.00908906	9.68026889	46.89510835	-114.89509718	-67.99998883
3.12000000	0.00351088	0.03077893	0.00000000	6.48911740	-5.81892899	0.00000000	0.00896639	9.63901724	46.49552473	-114.49551297	-67.99998824
3.13000000	0.00342768	0.03081067	0.00000000	6.57232154	-5.77066840	0.00000000	0.00884432	9.59835162	46.10328786	-114.10327559	-67.99998773
3.14000000	0.00334545	0.03084155	0.00000000	6.65454982	-5.72154595	0.00000000	0.00872283	9.55826791	45.71828663	-113.71827392	-67.99998729
3.15000000	0.00326420	0.03087158	0.00000000	6.73579998	-5.67157756	0.00000000	0.00860193	9.51876208	45.34041234	-113.34039927	-67.99998693
3.16000000	0.00318393	0.03090078	0.00000000	6.81606990	-5.62077891	0.00000000	0.00848160	9.47983016	44.96955870	-112.96954533	-67.99998663
3.17000000	0.00310464	0.03092917	0.00000000	6.89535759	-5.56916545	0.00000000	0.00836182	9.44146829	44.60562177	-112.60560816	-67.99998639
3.18000000	0.00302634	0.03095675	0.00000000	6.97366117	-5.51675237	0.00000000	0.00824260	9.40367265	44.24849990	-112.24848611	-67.99998620
3.19000000	0.00294902	0.03098355	0.00000000	7.05097890	-5.46355469	0.00000000	0.00812392	9.36643953	43.89809375	-111.89807982	-67.99998607
3.20000000	0.00287269	0.03100959	0.00000000	7.12730912	-5.40958716	0.00000000	0.00800576	9.32976528	43.55430620	-111.55429218	-67.99998598
3.21000000	0.00279735	0.03103486	0.00000000	7.20265032	-5.35486436	0.00000000	0.00788813	9.29364633	43.21704234	-111.21702827	-67.99998593
3.22000000	0.00272300	0.03105940	0.00000000	7.27700106	-5.29940064	0.00000000	0.00777101	9.25807919	42.88620943	-110.88619536	-67.99998593
